model,qa_id,task,status,category,historical_correct,reference_only_revision_rescored,differences,source,raw_sha256
Qwen3-VL-8B,QA0148,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,e8b29aeffcdd02f44dd2ad890b02a19bfaf7ac4155545c1c29cc06230fce55f9
Qwen3-VL-8B,QA0149,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,4e97ec6576e17fbd80ef47579f06c71d75395ad36e3cf6c19f64a42a3ecb4353
Qwen3-VL-8B,QA0150,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,f13320f43296bd040d0634ee89e5dffb5acc2433f8f0b2e9bd6cc8c448efdec1
Qwen3-VL-8B,QA0151,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,f62355f5d1247d3c8340c9ca5f9d64c40efbb30e63c1c6eece5d543277a31fbd
Qwen3-VL-8B,QA0152,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,59d87343d8e4307059c4ccfe41b2a9b32d46935bf21b4133c15390f7a459b3eb
Qwen3-VL-8B,QA0153,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,ec0a8a2d33b50e80d82ef6f4e48693cbbfb7bd5f469ed608593ce665dfd948f5
Qwen3-VL-8B,QA0154,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,c1eeb81051e1b6f4f1db675edc7984ad8f5ed204f7413250d0c700b41b4dfbfb
Qwen3-VL-8B,QA0155,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,c10ef7d7aaf592d69950466027f54a340185d7e5bf971335af8f02237e4f5e0a
Qwen3-VL-8B,QA0156,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,052562977d2e2c68ff748066662274d31890527f08a91168efc99e961b1f192d
Qwen3-VL-8B,QA1022,Unanswerable,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,c1eeb81051e1b6f4f1db675edc7984ad8f5ed204f7413250d0c700b41b4dfbfb
Qwen3-VL-8B,QA0157,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,46d30b6f3f4e7405d73f608cbcdb86cde9ca7b62a1af08185357f3b9cf9f9d5d
Qwen3-VL-8B,QA0158,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,a357bb4a4efb7ad1a797998a71e5ae95343e4abb8108bc70a95005a88c48401a
Qwen3-VL-8B,QA0159,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,2911bea5cb59a1772e2153a85d775faef075b99fa8d168acda35dc7eb59b09a2
Qwen3-VL-8B,QA0160,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,e21b8b2ece5e468ee540a73c86c3995df8202832ab632358de4ed8650ac7d56f
Qwen3-VL-8B,QA0161,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,b8f64d159c3ebfa4c14e1e4465202c128d3bd1a4766574c9dcf1501501c312fe
Qwen3-VL-8B,QA0162,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,80b4929e2e422ca04efcb82d38ab94398e994efdf63aba6de78183a08b1cbf07
Qwen3-VL-8B,QA0163,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,e10f413adab85e459ea540706f3ed3b19510e5e4071966d5d2937d70cb533363
Qwen3-VL-8B,QA0164,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,5d46865f8a07e5a92525ec71f505834b59946db0efb457321de60568cfd683b5
Qwen3-VL-8B,QA1023,Unanswerable,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,ce518005010f535a3c46ff3b0d24ae6c93fd08f909f908c8c9d5999a4510191b
Qwen3-VL-8B,QA1024,Unanswerable,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,789fb59da4bef3af67a89b6c8ca12bc6d1aa040a6c0803de2d003215958d194e
Qwen3-VL-8B,QA0165,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,0616218b7fe2153e753057d695040dcb5b97b2fe1ceb4beb20015b28a942606b
Qwen3-VL-8B,QA0166,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,1c952ed5c85be372600e651c2b63fb78312daf4d6018c8fcf97d9d6e23040d17
Qwen3-VL-8B,QA0167,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,51765eb287bf90073d1a3119908aff1fc9a6914cbbd62038c208cd1808de5410
Qwen3-VL-8B,QA0168,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,5bc7d5a8295896e7a8e34111e560cd9e40a9d9d8f413c047a2f079c917792b03
Qwen3-VL-8B,QA0169,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,9c2cc2194a6f39431a0a5dee6a80ba77acda56e08cbc0da5517f80dd0b9df1e1
Qwen3-VL-8B,QA0170,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,fe6c167d469c40a5bb05ccb0cf34389c35f72bec6b5f56b6d30d20376e50d2d0
Qwen3-VL-8B,QA0171,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,9eb8cf6c203bc038f9981169e2793656fef4495e837246ac644078bf790e47d5
Qwen3-VL-8B,QA0172,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,eb753986317c14eed586cc1ed811c56a53ea44a5022e17af5318ce61d67ef89b
Qwen3-VL-8B,QA0173,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,916dc0a53eeb03206271db1b5a2be38ae4da1e52aa15d4442b31003da3c50e2e
Qwen3-VL-8B,QA0175,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,cae6631a53f9b8254877d5a53ae3456416820c24fe7b256984b868b3e3705352
Qwen3-VL-8B,QA0176,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,f3fca883031d3ab2a44cdc3f1add9a433500517e73eee75d2fa41a60bcc625f8
Qwen3-VL-8B,QA0174,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,821b3eb79c08a66f3b2eca14d90ca663ed8a175dd9627caefaea79703f0309a1
Qwen3-VL-8B,QA0178,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,803ac55231027d5307ade55113094b12aa2f569a11e6270c824f57779f944272
Qwen3-VL-8B,QA0179,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,462daad75368f87e922c95cd9143fad067af3aff8b47accd113ec275df82cf8f
Qwen3-VL-8B,QA0177,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,cc103fc77b01f44cf0e37470d959f18c75a7f6e00101ab0912beb55e2207faa9
Qwen3-VL-8B,QA0180,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,48c0d8e769bfaeb6f8ec7fe06c586e73cb1ccffa7c925c6d08ab2801dc7f9507
Qwen3-VL-8B,QA0181,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,547ea217f968ab55da0ee35530006b8ba8d5a4ebf6ec0ff363998ad513f338ed
Qwen3-VL-8B,QA0182,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,899671ef4d10904a95d33f8b6522b0ca066224102027867774cc451b4b6fa149
Qwen3-VL-8B,QA0185,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,c353b5d1d99b02150867cdf7ef088202ff9200daee5e28a4a1d44dbfd1585a19
Qwen3-VL-8B,QA0186,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,aac8dad69962921766ace9c749db4e1ed2f363083b47301c107467bf95abb081
Qwen3-VL-8B,QA0187,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,8d671cabb182f14942a222de424bbc59723a69a299b26b7f5ce8d5770564342e
Qwen3-VL-8B,QA0188,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,504bc4d695d7ea244812ce9ef1a3c36fc2b5c4166c6b835b46985f6f5cf68eb1
Qwen3-VL-8B,QA0189,General,technical_failure,technical_failure,True,False,question;answer;evidence_pages,Qwen3-VL-8B/ordinary1190.json,357621e58bbe49e242dd4a1ff426ec4bf324e5f99629b28ef5431fedbc6eb2a3
Qwen3-VL-8B,QA0190,General,legal,legal,True,True,answer;evidence_pages,Qwen3-VL-8B/ordinary1190.json,46cad7d2fb5dced8f47d548ba544fde7d0ffff94a49011ba322db0096cd7ac9a
Qwen3-VL-8B,QA0192,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,ff8b81c6e4c53763b1eba608ba890ab0af33cf3c08c9af3b9573bc0d26e82303
Qwen3-VL-8B,QA0193,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,f32be99053a30baf78191139af832c70814a2120d3ecb715c396716950a36ce3
Qwen3-VL-8B,QA0194,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,92c54a7364477a0fa8b751cc89509ef4dc5778e7aa5e07368a96bab09fff34a8
Qwen3-VL-8B,QA1027,Unanswerable,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,63301d71b032fc30193013fe066667e3631b72fbbdd39d73f9f03c9356a03bf3
Qwen3-VL-8B,QA0195,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,0201f7d26844adb467a6c0c98404f245b794ab7ba777849f43245ea358d80b90
Qwen3-VL-8B,QA0196,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,9be282bf6c3d1cd4409585aa1ae1539a1819913e18b4c9fd734c377e3bd5b3ec
Qwen3-VL-8B,QA0197,General,illegal,invalid_json_or_extra_text,True,False,,Qwen3-VL-8B/ordinary1190.json,ee8927405d98efaba82befc714172513ff24ce2530b7f40af80ecdcfccf1fd64
Qwen3-VL-8B,QA0198,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,08339adb468004cdb5376f140ed8e71fba15db1f85347aa8e6f0dc506c16f034
Qwen3-VL-8B,QA0199,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,b66e9ae1be973e560bb6a9c00bd4f8b88d8b4726acf4860e0990e078f55ba6a0
Qwen3-VL-8B,QA0200,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,181227e0a69c2afd98b6684509ba1700c9f2a1bfa90018eab5d33b9aea110f70
Qwen3-VL-8B,QA0201,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,10c178fb669655f2053d1d370d147535b117a543a9fe19d69f90b22ffafff15f
Qwen3-VL-8B,QA0202,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,b989b6b2868ad78d827aaace214b47a5b3dda998f150f8df244de04a92ba6bfe
Qwen3-VL-8B,QA0203,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,2eda1d7d9d3fab33ea892f52be071a79655cdb0ceebce2e833166b1e5f392f0e
Qwen3-VL-8B,QA0204,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,7252ddddc164164374567f380462e4a5bab869cb4cd24a698a2b1e9e0621a4f8
Qwen3-VL-8B,QA0205,General,legal,legal,False,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,155f7e87e14df5a5c7fe18453b4989d7e677040634e15d9d4fc432886b7717eb
Qwen3-VL-8B,QA0207,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,e704cf557cfbb96bc961e3e5aa29c6b3095ba168e6266711db5d95e8a4381c90
Qwen3-VL-8B,QA0208,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,f87bdef69cb896413b6c50d064c2c8b0de9b9b4442128d41573c9f7fdab5e18b
Qwen3-VL-8B,QA0209,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,9e2ae9db3e85ffd0aa4895d6c3260617f4f13cb7b3ea88c94c81f3a97f7fa1ec
Qwen3-VL-8B,QA0211,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,a0d7ade5c01908219920094e1fa65cd85acc232a51b9438f8db0ca6a23cb13bf
Qwen3-VL-8B,QA0212,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,4bad13aa2fc9fb033d2ce0684feb15b1f848f28b1fac934a7d87ae6cfe5b88ef
Qwen3-VL-8B,QA0213,General,legal,legal,True,True,answer,Qwen3-VL-8B/ordinary1190.json,a75e209e110f995b127e2b5c8129bd98c869b864da45660b4fbfe35e4dc99625
Qwen3-VL-8B,QA0215,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,0e7305142fbb4ed02da1e0d334f946aca914666a9dc114075e208b90e9474b5a
Qwen3-VL-8B,QA0216,General,technical_failure,technical_failure,True,False,question;evidence_pages,Qwen3-VL-8B/ordinary1190.json,799ed1271ae44b11afcf406a5603310afd19535e97d58a29bf6495bb7a68fc0c
Qwen3-VL-8B,QA1028,Unanswerable,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,ce518005010f535a3c46ff3b0d24ae6c93fd08f909f908c8c9d5999a4510191b
Qwen3-VL-8B,QA0214,General,technical_failure,technical_failure,False,False,question;answer;evidence_pages,Qwen3-VL-8B/ordinary1190.json,5d4bf783dcbf83c7429a4371c5bca104f62e991640dccf08a87ccce78e35f20f
Qwen3-VL-8B,QA0217,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,cef19dbb640d1730d91f6e6dd730833dcba1b37cf0a0a5d38ac42e1063b36c4f
Qwen3-VL-8B,QA0218,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,97de9e95dbfed47a944b91a73a2cd99a9a45e9bf88c1dce2ae842b7282ab272f
Qwen3-VL-8B,QA0219,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,4de240a6f5ddd43fc16b8e2f6b5767f9b4d425323e7c8af63515c69f651358a7
Qwen3-VL-8B,QA0220,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,e67983b717ea015be2559d93e2dd4ccecd2136acf10d6ce97cc3b0895e43f299
Qwen3-VL-8B,QA0221,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,a0c4215f151f792f996f7bd76ceb6857c3b8a9a0d42e3bd0bcf3718a56bd994d
Qwen3-VL-8B,QA0222,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,ffb432d7c79a8654878c09b43c927a4610377b1415e9909d10f980858c747105
Qwen3-VL-8B,QA0223,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,80503a94b85bc756c9539444e7f0d628f4f48e994981382711129e12ce9f56d7
Qwen3-VL-8B,QA0224,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,82db8c0f999ccae2e43c07789dccd3d2c2f58defca13fe20e26fd9a07ea83efa
Qwen3-VL-8B,QA0225,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,756b9cad46899c73f122f687b31b97100afd9b690fd703d85b02d69e9a47958a
Qwen3-VL-8B,QA0226,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,da7d3dcc48e7d67b39d36a2b3e72d710c3cac6a24fec083fe8c360d073a6ce5b
Qwen3-VL-8B,QA0227,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,007b6df86237af68c95ce2585c65ef42e7d1cb5e2b82356f257f46322d885f9e
Qwen3-VL-8B,QA0228,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,cfc77384256eb46da5bff33f140492b5f941abf6531b5dc4f7a44f6b0a719946
Qwen3-VL-8B,QA0229,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,92d503c4d757c58679be515e6834ef34a389037a9b67b66efd59b67b07e1f534
Qwen3-VL-8B,QA0230,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,5913745eaa070300a02c02035fa6f66b5c72488e6d19c731f86b15b433a78fcd
Qwen3-VL-8B,QA0231,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,78da7c46557ee3eecd9ad67e151990504036e1acb4a615328515c935635cf89b
Qwen3-VL-8B,QA0232,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,c329f2382842f0e33272f9d030dddea3b4364b3a4819ffa7d96bdbd0156aee35
Qwen3-VL-8B,QA0233,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,f2bd648063b33c211b2af8a88ab5b663949d6bc1be55b15338fd1203fad693e1
Qwen3-VL-8B,QA0234,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,904b8b10b9646feefbb4e4aed7196dcb708916253f3ca187daa14c417e614f3c
Qwen3-VL-8B,QA0235,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,141f13bc1ae38fd026e83ccf0f4a443b6f64eebd53618f73c5d331a888f8ceb8
Qwen3-VL-8B,QA0236,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,92a0b13e1d0db7533425dfb38cf869245985269bc7b7835e04e3aecbd854bf03
Qwen3-VL-8B,QA0237,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,c155194c246fff3c1b6a605d791467775d10fe7adfe7e22661c26d4e58183a39
Qwen3-VL-8B,QA0238,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,97ebddcc3cbac5f7f21261c8a08cb81f8554737dd08257751f5050854f1a7384
Qwen3-VL-8B,QA0239,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,f0a35730c9c13b9d71c9707fc3957201b99ce707df13a868342c232d90c612b6
Qwen3-VL-8B,QA0240,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,b1d7e28442ae85d2ed61be7a5f5b924ba7c7db3a1994d9bcf57a959d0c6b67a0
Qwen3-VL-8B,QA0241,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,dd556676699f3b1db7eed36cb8e009e263d3833bf326b0f578e02afd6387f407
Qwen3-VL-8B,QA0242,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,23c2f8a77b5f8940093fff236fca1bd715245f243b4fc530c0546c5e82050c53
Qwen3-VL-8B,QA0243,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,97af0c4ee93af3185834a44c1354fc01e7d7b31271004f9ac2f7618c8683e72c
Qwen3-VL-8B,QA0244,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,557999f1e0b482c252912416c729882bae2b641899544962d65f9c2d10a2eacd
Qwen3-VL-8B,QA0245,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,f3eb224e78e7192351f7552aac7a45849a7b6a64c306bbbd2c0970740e431c3a
Qwen3-VL-8B,QA1029,Unanswerable,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,e25d48c184eb4626aa26d73e45709cdc680419cabdd7bba9f1f85026d83fc6e6
Qwen3-VL-8B,QA0246,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,60e0937d0d435af847fcc42b679e55c261e572aaec2f313db964366e0a0ed7c8
Qwen3-VL-8B,QA0247,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,68c3760847606f1bd93016605fa920a69a23b7558abe30ca0cbe51a0c0e2fbd8
Qwen3-VL-8B,QA0248,General,legal,legal,True,True,answer,Qwen3-VL-8B/ordinary1190.json,b67bbdaf33e3a668ff0294e97347350e0ef30720dcf2088cab9b80a0547b6fa5
Qwen3-VL-8B,QA0249,General,technical_failure,technical_failure,False,False,question;answer;evidence_pages,Qwen3-VL-8B/ordinary1190.json,adb45e2d0a7da1e4abe4e5982dc28c29dc8e822a6485d6a47fffe2bb78383bb3
Qwen3-VL-8B,QA0250,General,technical_failure,technical_failure,False,False,question;answer;evidence_pages,Qwen3-VL-8B/ordinary1190.json,2badd2764f9b7d90282a3f454c1b912b4b74402b8791b900c40ac90792b1ff09
Qwen3-VL-8B,QA0251,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,d8561baef2c586cbc2da40912f5c7fd09bbf01d51ac2d3aecad1a7489865d627
Qwen3-VL-8B,QA0253,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,7d277ece8aa5662648624c5af37e67313c0f5217586a76afb1755a611ef83e81
Qwen3-VL-8B,QA0254,General,legal,legal,False,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,be02c6bba4c537a2bb6b8e2e5ac21fc24c44943850bfbd5d03a22d4b63fc3d1c
Qwen3-VL-8B,QA0255,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,4d6a1d5634d77aaba25c89398013b21318fbf9fccb647104b0d64f9f16213900
Qwen3-VL-8B,QA1030,Unanswerable,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,38d3d91f4474d36464a44cb872e3d64523b40e95f2e4621e5adfa645c93eeeaa
Qwen3-VL-8B,QA1031,Unanswerable,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,c299ea7379bc051defcc33666ffa530631095bd7c9ba3fbadfab5f37adcd36d3
Qwen3-VL-8B,QA0252,General,legal,legal,True,True,answer,Qwen3-VL-8B/ordinary1190.json,39dcb7578d41a071082156910043a997ff1436aa25d22599ac5cb0ae967e214f
Qwen3-VL-8B,QA0257,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,8793bccf24e27f364deef75ea4220e1f523813cee9c2a9dbc0b55fae0ba3b2f0
Qwen3-VL-8B,QA0258,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,aff1c22b5421b7b79f27f7d2c0e31e003c8e0dd89c5aa74f767e9549d290a2b5
Qwen3-VL-8B,QA0259,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,7050577865575afa6b3d5c4e13df41cc1954fac08bb5537a7888a5a5afa34a12
Qwen3-VL-8B,QA0256,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,99873c826762417f8f5358afb873f10e5cabb97b40bf5518862253bac61aa52a
Qwen3-VL-8B,QA0260,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,56cb7e1ac8688ab9e36b4f7c3e6fca6b9b02c1cb6cda214f101b7e69a6cba298
Qwen3-VL-8B,QA0261,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,64f2e2ff63f7784bf2544846a84767b1b34e800bacd4d249ee7f29c6dd42e886
Qwen3-VL-8B,QA0262,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,82586719bb29b4aa810f62bc3b9182888d1dae45c6555edbd22c672dcec6c4d0
Qwen3-VL-8B,QA0263,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,b564b0cdc52e982167633779211e85cd2b8cafe0a2d8fb02ecb09782c459b115
Qwen3-VL-8B,QA0264,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,b36454aa072ebf28a0dc6e0db718e1b1edf7aaf61c6a67e7ed83d1096c766c6a
Qwen3-VL-8B,QA0265,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,56345fa1af6854e2817fafc63976036f33230f040bf9f470ee087c4b609bd213
Qwen3-VL-8B,QA0266,General,legal,legal,True,True,answer,Qwen3-VL-8B/ordinary1190.json,e36972a15e351a539574867a7de1006c4789f4ea8a0aa4cdddfb4155a7eb671d
Qwen3-VL-8B,QA0268,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,32420ca98d53be6902019c61d3fae17ea52bcb3224bb6577660b004cad3ebd2c
Qwen3-VL-8B,QA0269,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,0328e7a1310d228310416ae399115d316bed13690413c517674b5cd51d371088
Qwen3-VL-8B,QA0267,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,5bf818e3aa88f854fad5425e817b2b1c2780b16e01ec4776505d6257a32521fe
Qwen3-VL-8B,QA0271,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,a9fba4a1baf675e2a1381603c2327f002bfef26ac835972adbb2635252ee14f6
Qwen3-VL-8B,QA0272,General,legal,legal,False,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,d83a55bb39d61cc79600aaa72eace13f5b24d7988ec9b1d94b399f20820750a1
Qwen3-VL-8B,QA0273,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,7b6a443a0fbc83e19c2b1d3e331aa6e23c9439ea5d5c68a1f5fd46188f602251
Qwen3-VL-8B,QA0274,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,d851b468bbda78d9aebf0d30099ce77a565c96b3108fd08c26a79532e2fd4921
Qwen3-VL-8B,QA0275,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,84fbddce361891207a887e55972084392aa0606d8767ea3cae393fe9db7bf346
Qwen3-VL-8B,QA0276,General,legal,legal,True,True,evidence_pages,Qwen3-VL-8B/ordinary1190.json,9869ecf1bb6467c6a7647a6f3033b084b9cac02d1fc516dea5d35710670337df
Qwen3-VL-8B,QA0277,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,d7875b9e3e064954b67da22ae38d94ea6b69d95c8f7831459cf6cd72309301b1
Qwen3-VL-8B,QA0278,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,d712450effa7334891c976707baffad8da81a43adb20b1caa9167769ad48e208
Qwen3-VL-8B,QA0279,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,73f8fa235f73bb6e6292616223c59c6fb2e84d94466e883e68c18e2d0a2bcbcf
Qwen3-VL-8B,QA0280,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,956f1eaeda36a3e439fced117197f6a566d67bfb60254454884e9bdf9acaf568
Qwen3-VL-8B,QA0281,General,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,e0507f089df5fc9a6737ecb5c3b862fcff306ef1ded966ff9bfccf8a2bd2713c
Qwen3-VL-8B,QA0282,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,c577a1132570a0c668f5e0c8c90dbee4220da44d995e2b2b50d1a326662a42e3
Qwen3-VL-8B,QA0283,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,bff144bc116eb06bd49d5cb4a96aed3f9002db7acf078a203b0c86047cd99b0f
Qwen3-VL-8B,QA0284,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,05669045343c6be232aa29ef200b0c0c51af9f5cbd3a4418ee83cdfe72777b4b
Qwen3-VL-8B,QA0285,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,b100dc162dfb375c6fc4d1f6ab58d460a002ad14454dc431eab0c35c049aefec
Qwen3-VL-8B,QA0286,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,62af6f540987963b8110af7d5ff2183536602e909540d10a517b7e6a7cde520b
Qwen3-VL-8B,QA0287,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,254b86af5bd6cccdb245b03611839a505b0d6611b164339976fa880c5d497e0c
Qwen3-VL-8B,QA0288,General,legal,legal,True,False,,Qwen3-VL-8B/ordinary1190.json,64b874bce03270e866aaa25569068b69a85d2ded6f050a7d23dcbc66cf8f5fea
Qwen3-VL-8B,QA1033,Unanswerable,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,62af6f540987963b8110af7d5ff2183536602e909540d10a517b7e6a7cde520b
Qwen3-VL-8B,QA1034,Unanswerable,legal,legal,False,False,,Qwen3-VL-8B/ordinary1190.json,64b874bce03270e866aaa25569068b69a85d2ded6f050a7d23dcbc66cf8f5fea
